 1,,,,,,,,,,KF797850.1
 1,,,,,,,,,,KF797852.1
 1,,,,,,,,,,KF797853.1
 1,,,,,,,,,,KF797854.1
 1,,,,,,,,,,KF797855.1
 1,,,,,,,,,,KF797857.1
 1,,,,,,,,,,KF797859.1
 1,,,,,,,,,,KF797860.1
 1,,,,,,,,,,KF797861.1
 1,,,,,,,,,,KF797862.1
 1,,,,,,,,,,KF797863.1
 1,,,,,,,,,,KF797864.1
 1,,,,,,,,,,KF797866.1
 1,,,,,,,,,,KF797867.1
 1,,,,,,,,,,KF797868.1
 1,,,,,,,,,,KF797869.1
 1,,,,,,,,,,KF797871.1
 1,,,,,,,,,,KF797872.1
 1,,,,,,,,,,KF797873.1
 1,,,,,,,,,,KF797875.1
 1,,,,,,,,,,KF797876.1
 1,,,,,,,,,,KF797877.1
 1,,,,,,,,,,KF797878.1
 1,,,,,,,,,,KF797879.1
 1,,,,,,,,,,KF797880.1
 1,,,,,,,,,,KF797881.1
 1,,,,,,,,,,KF797882.1
 1,,,,,,,,,,KF797884.1
 1,,,,,,,,,,KF797885.1
 1,,,,,,,,,,KF797887.1
 1,,,,,,,,,,KF797888.1
 1,,,,,,,,,,KF797889.1
 1,,,,,,,,,,KF797905.1
 1,,,,,,,,,,KY007244.1
 1,,,,,,,,,,KY007245.1
 1,,,,,,,,,,KY007246.1
 1,,,,,,,,,,KY007247.1
 1,,,,,,,,,,KY007248.1
 1,,,,,,,,,,KY007249.1
 1,,,,,,,,,,KY007250.1
 1,,,,,,,,,,KY007252.1
 1,,,,,,,,,,KY007253.1
 1,,,,,,,,,,KY007254.1
 1,,,,,,,,,,KY007255.1
 1,,,,,,,,,,KY007256.1
 1,,,,,,,,,,KY007258.1
 1,,,,,,,,,,KY007259.1
 1,,,,,,,,,,KY007260.1
 1,,,,,,,,,,KY007261.1
 1,,,,,,,,,,KY007262.1
 1,,,,,,,,,,KY007263.1
 1,,,,,,,,,,KY007264.1
 1,,,,,,,,,,KY007265.1
 1,,,,,,,,,,KY007266.1
 1,,,,,,,,,,KY007267.1
 1,,,,,,,,,,KY007268.1
 1,,,,,,,,,,KY007269.1
 1,,,,,,,,,,KY007270.1
 1,,,,,,,,,,KY007271.1
 1,,,,,,,,,,KY007272.1
 1,,,,,,,,,,KY007273.1
 1,,,,,,,,,,KY007274.1
 1,,,,,,,,,,L36905.1
 1,,,,,,,,,,LC183872.1
 1,,,,,,,,,,LC183873.1
 1,,,,,,,,,,LC183874.1
 1,,,,,,,,,,LC185235.1
 1,,,,,,,,,,LC185236.1
 1,,,,,,,,,,LC185237.1
 1,,,,,,,,,,LC185238.1
 1,,,,,,,,,,LC185239.1
 1,,,,,,,,,,LC185240.1
 1,,,,,,,,,,LC185241.1
 1,,,,,,,,,,LC185242.1
 1,,,,,,,,,,LC192254.1
 1,,,,,,,,,,LC192255.1
 1,,,,,,,,,,LC192256.1
 1,,,,,,,,,,LC192257.1
 1,,,,,,,,,,LC192258.1
 1,,,,,,,,,,LC192259.1
 1,,,,,,,,,,LC192260.1
 1,,,,,,,,,,LC192261.1
 1,,,,,,,,,,LC192262.1
 1,,,,,,,,,,LC192263.1
 1,,,,,,,,,,LC192264.1
 1,,,,,,,,,,LC192500.1
 1,,,,,,,,,,LC192501.1
 1,,,,,,,,,,LC192502.1
 1,,,,,,,,,,LC192503.1
 1,,,,,,,,,,LC192504.1
 1,,,,,,,,,,LC192505.1
 1,,,,,,,,,,LC192506.1
 1,,,,,,,,,,LC192507.1
 1,,,,,,,,,,LC192508.1
 1,,,,,,,,,,LC192509.1
 1,,,,,,,,,,LC192510.1
 1,,,,,,,,,,LC192511.1
 1,,,,,,,,,,LC192512.1
 1,,,,,,,,,,LC192513.1
 1,,,,,,,,,,LC192514.1
 1,,,,,,,,,,LC192515.1
 1,,,,,,,,,,LC192516.1
 1,,,,,,,,,,LC192517.1
 1,,,,,,,,,,LC192518.1
 1,,,,,,,,,,LC192519.1
 1,,,,,,,,,,LC192520.1
 1,,,,,,,,,,LC192521.1
 1,,,,,,,,,,LC192522.1
 1,,,,,,,,,,LC192523.1
 1,,,,,,,,,,LC192524.1
 1,,,,,,,,,,LC192525.1
 1,,,,,,,,,,LC192526.1
 1,,,,,,,,,,LC192527.1
 1,,,,,,,,,,LC192528.1
 1,,,,,,,,,,LC192529.1
 1,,,,,,,,,,LC192530.1
 1,,,,,,,,,,LC192531.1
 1,,,,,,,,,,LC192532.1
 1,,,,,,,,,,LC192533.1
 1,,,,,,,,,,LC192534.1
 1,,,,,,,,,,LC192535.1
 1,,,,,,,,,,LC192536.1
 1,,,,,,,,,,LC209958.1
 1,,,,,,,,,,LC209959.1
 1,,,,,,,,,,LC209960.1
 1,,,,,,,,,,LC209961.1
 1,,,,,,,,,,LC209962.1
 1,,,,,,,,,,LC209963.1
 1,,,,,,,,,,LC209964.1
 1,,,,,,,,,,LC209965.1
 1,,,,,,,,,,LC209966.1
 1,,,,,,,,,,LC209967.1
 1,,,,,,,,,,LC209968.1
 1,,,,,,,,,,LC209969.1
 1,,,,,,,,,,LC209970.1
 1,,,,,,,,,,LC209971.1
 1,,,,,,,,,,LC209972.1
 1,,,,,,,,,,LC209973.1
 1,,,,,,,,,,LC209974.1
 1,,,,,,,,,,LC209975.1
 1,,,,,,,,,,LC209976.1
 1,,,,,,,,,,LC209977.1
 1,,,,,,,,,,LC209978.1
 1,,,,,,,,,,LC209979.1
 1,,,,,,,,,,LC209980.1
 1,,,,,,,,,,LC209981.1
 1,,,,,,,,,,LC209982.1
 1,,,,,,,,,,LC209983.1
 1,,,,,,,,,,LC209984.1
 1,,,,,,,,,,LC209985.1
 1,,,,,,,,,,LC209986.1
 1,,,,,,,,,,LC209987.1
 1,,,,,,,,,,LC209988.1
 1,,,,,,,,,,LC209989.1
 1,,,,,,,,,,LC209990.1
 1,,,,,,,,,,LC209991.1
 1,,,,,,,,,,LC209992.1
 1,,,,,,,,,,LC209993.1
 1,,,,,,,,,,LC209994.1
 1,,,,,,,,,,LC209995.1
 1,,,,,,,,,,LC209996.1
 1,,,,,,,,,,LC209997.1
 1,,,,,,,,,,LC209999.1
 1,,,,,,,,,,LC210000.1
 1,,,,,,,,,,LC210001.1
 1,,,,,,,,,,LC210002.1
 1,,,,,,,,,,LC210003.1
 1,,,,,,,,,,LC210004.1
 1,,,,,,,,,,LC210005.1
 1,,,,,,,,,,LC210006.1
 1,,,,,,,,,,LC210007.1
 1,,,,,,,,,,LC210008.1
 1,,,,,,,,,,LC210009.1
 1,,,,,,,,,,LC210010.1
 1,,,,,,,,,,LC210011.1
 1,,,,,,,,,,LC210012.1
 1,,,,,,,,,,LC210013.1
 1,,,,,,,,,,LC210014.1
 1,,,,,,,,,,LC210015.1
 1,,,,,,,,,,LC210016.1
 1,,,,,,,,,,LC210017.1
 1,,,,,,,,,,LC210018.1
 1,,,,,,,,,,LC210019.1
 1,,,,,,,,,,LC210020.1
 1,,,,,,,,,,LC210021.1
 1,,,,,,,,,,LC210022.1
 1,,,,,,,,,,LC210023.1
 1,,,,,,,,,,LC210024.1
 1,,,,,,,,,,LC210025.1
 1,,,,,,,,,,LC210026.1
 1,,,,,,,,,,LC210027.1
 1,,,,,,,,,,LC210028.1
 1,,,,,,,,,,LC210029.1
 1,,,,,,,,,,LC210030.1
 1,,,,,,,,,,LC210031.1
 1,,,,,,,,,,LC210033.1
 1,,,,,,,,,,LC210034.1
 1,,,,,,,,,,LC210035.1
 1,,,,,,,,,,LC210036.1
 1,,,,,,,,,,LC210037.1
 1,,,,,,,,,,LC210038.1
 1,,,,,,,,,,LC210039.1
 1,,,,,,,,,,LC210040.1
 1,,,,,,,,,,LC210041.1
 1,,,,,,,,,,LC210042.1
 1,,,,,,,,,,LC210043.1
 1,,,,,,,,,,LC210044.1
 1,,,,,,,,,,LC210045.1
 1,,,,,,,,,,LC210046.1
 1,,,,,,,,,,LC210047.1
 1,,,,,,,,,,LC210048.1
 1,,,,,,,,,,LC210049.1
 1,,,,,,,,,,LC210050.1
 1,,,,,,,,,,LC210051.1
 1,,,,,,,,,,LC210052.1
 1,,,,,,,,,,LC210053.1
 1,,,,,,,,,,LC210054.1
 1,,,,,,,,,,LC210055.1
 1,,,,,,,,,,LC210056.1
 1,,,,,,,,,,LC210058.1
 1,,,,,,,,,,LC210059.1
 1,,,,,,,,,,LC210060.1
 1,,,,,,,,,,LC210061.1
 1,,,,,,,,,,LC210062.1
 1,,,,,,,,,,LC210063.1
 1,,,,,,,,,,LC210064.1
 1,,,,,,,,,,LC210065.1
 1,,,,,,,,,,LC210066.1
 1,,,,,,,,,,LC210067.1
 1,,,,,,,,,,LC210068.1
 1,,,,,,,,,,LC210069.1
 1,,,,,,,,,,LC210070.1
 1,,,,,,,,,,LC210071.1
 1,,,,,,,,,,LC484862.1
 1,,,,,,,,,,MH392265.1
 1,,,,,,,,,,MH395864.1
 1,,,,,,,,,,MH399767.1
 1,,,,,,,,,,MH399768.1
 1,,,,,,,,,,MH399769.1
 1,,,,,,,,,,MN781149.1
 1,,,,,,,,,,MN781150.1
 1,,,,,,,,,,MT543039.2
 1,,,,,,,,,,U19949.1
 1,,,,,,,,,,IRID001_S25
 1,,,,,,,,,,IRID002_S26
 1,,,,,,,,,,IRID003_S27
 1,,,,,,,,,,IRID005_S28
 1,,,,,,,,,,IRID006_S29
 1,,,,,,,,,,IRID007_S30
 1,,,,,,,,,,IRID008_S31
 1,,,,,,,,,,IRID009_S32
 1,,,,,,,,,,IRID010_S129
 1,,,,,,,,,,IRID012_S131
 1,,,,,,,,,,IRID013_S132
 1,,,,,,,,,,IRID014_S133
 1,,,,,,,,,,IRID015_S134
 1,,,,,,,,,,IRID016_S135
 1,,,,,,,,,,IRID020_S136
 1,,,,,,,,,,IRID021_S233
 1,,,,,,,,,,IRID022_S234
 1,,,,,,,,,,IRID023_S235
 1,,,,,,,,,,IRID024_S294
 1,,,,,,,,,,IRID025_S236
 1,,,,,,,,,,IRID027_S113
 1,,,,,,,,,,IRID028_S114
 1,,,,,,,,,,IRID029_S115
 1,,,,,,,,,,IRID030_S116
 1,,,,,,,,,,IRID032_S117
 1,,,,,,,,,,IRID033_S118
 1,,,,,,,,,,IRID034_S119
 1,,,,,,,,,,IRID036_S120
 1,,,,,,,,,,IRID037_S121
 1,,,,,,,,,,IRID039_S123
 1,,,,,,,,,,IRID041_S221
 1,,,,,,,,,,IRID042_S222
 1,,,,,,,,,,IRID043_S223
 1,,,,,,,,,,IRID046_S224
 1,,,,,,,,,,IRID048_S225
 1,,,,,,,,,,IRID049_S226
 1,,,,,,,,,,IRID050_S227
 1,,,,,,,,,,IRID055_S228
 1,,,,,,,,,,IRID057_S229
 1,,,,,,,,,,IRID060_S230
 1,,,,,,,,,,IRID062_S231
 1,,,,,,,,,,IRID068_S330
 1,,,,,,,,,,IRID069_S331
 1,,,,,,,,,,IRID071_S332
 1,,,,,,,,,,IRID073_S333
 1,,,,,,,,,,IRID074_S334
 1,,,,,,,,,,IRID076_S336
 1,,,,,,,,,,IRID080_S289
 1,,,,,,,,,,IRID084_S290
 1,,,,,,,,,,IRID086_S291
 1,,,,,,,,,,IRID089_S292
 1,,,,,,,,,,IRID090_S295
 1,,,,,,,,,,PE_SS01_S238
 1,,,,,,,,,,PE_SS02_S1
 1,,,,,,,,,,PE_SS03_S2
 1,,,,,,,,,,PE_SS04_S3
 1,,,,,,,,,,PE_SS06_S4
 1,,,,,,,,,,PE_SS08_S5
 1,,,,,,,,,,PE_SS11_S6
 1,,,,,,,,,,PE_SS14_S7
 1,,,,,,,,,,PE_SS16_S8
 1,,,,,,,,,,PE_SS17_S201
 1,,,,,,,,,,PE_SS18_S202
 1,,,,,,,,,,PE_SS19_S203
 1,,,,,,,,,,PE_SS20_S204
 1,,,,,,,,,,PE_SS27_S239
 1,,,,,,,,,,JP_10_S208
 1,,,,,,,,,,JP_11_S81
 1,,,,,,,,,,JP_12_S82
 1,,,,,,,,,,JP_1339_S240
 1,,,,,,,,,,JP_13_S83
 1,,,,,,,,,,JP_15_S85
 1,,,,,,,,,,JP_16_S86
 1,,,,,,,,,,JP_3_S205
 1,,,,,,,,,,JP_8_S206
 1,,,,,,,,,,JP_9_S207

 2 ,2~, 5168, 5210, 4443, 4485, 5168, 5210,^KF797853.1,Unknown (JX891478.1),KF797882.1,NS, 1.50376585351469E-12, 3.03870720992758E-10,NS,NS, .000160337363424178,NS,NS, .00518030287971993,
 2,,,,,,,,,Unknown(AB513134.1),JX891478.1
 2,,,,,,,,,Unknown(AF042071.1),JX891479.1
 2,,,,,,,,,Unknown(AF139170.1),KF242505.1
 2,,,,,,,,,Unknown(AF259264.1),KX905202.1
 2,,,,,,,,,Unknown(AY563953.1),KX905203.1
 2,,,,,,,,,Unknown(AY563954.1),L02534.1
 2,,,,,,,,,Unknown(HQ606137.1),
 2,,,,,,,,,Unknown(HQ606138.1),
 2,,,,,,,,,Unknown(KC807984.1),
 2,,,,,,,,,Unknown(KF797815.1),
 2,,,,,,,,,Unknown(KF797816.1),
 2,,,,,,,,,Unknown(KF797817.1),
 2,,,,,,,,,Unknown(KF797818.1),
 2,,,,,,,,,Unknown(KF797819.1),
 2,,,,,,,,,Unknown(KF797820.1),
 2,,,,,,,,,Unknown(KF797821.1),
 2,,,,,,,,,Unknown(KF797822.1),
 2,,,,,,,,,Unknown(KF797823.1),
 2,,,,,,,,,Unknown(KF797824.1),
 2,,,,,,,,,Unknown(KF797825.1),
 2,,,,,,,,,Unknown(KF797826.1),
 2,,,,,,,,,Unknown(KF797827.1),
 2,,,,,,,,,Unknown(KF797828.1),
 2,,,,,,,,,Unknown(KF797829.1),
 2,,,,,,,,,Unknown(KF797830.1),
 2,,,,,,,,,Unknown(KF797831.1),
 2,,,,,,,,,Unknown(KF797832.1),
 2,,,,,,,,,Unknown(KF797833.1),
 2,,,,,,,,,Unknown(KF797834.1),
 2,,,,,,,,,Unknown(KF797835.1),
 2,,,,,,,,,Unknown(KF797836.1),
 2,,,,,,,,,Unknown(KF797837.1),
 2,,,,,,,,,Unknown(KF797838.1),
 2,,,,,,,,,Unknown(KF797839.1),
 2,,,,,,,,,Unknown(KF797840.1),
 2,,,,,,,,,Unknown(KF797841.1),
 2,,,,,,,,,Unknown(KF797842.1),
 2,,,,,,,,,Unknown(KF797843.1),
 2,,,,,,,,,Unknown(KF797844.1),
 2,,,,,,,,,Unknown(KF797845.1),
 2,,,,,,,,,Unknown(KF797846.1),
 2,,,,,,,,,Unknown(KF797847.1),
 2,,,,,,,,,Unknown(KF797848.1),
 2,,,,,,,,,Unknown(KF797849.1),
 2,,,,,,,,,Unknown(KF797850.1),
 2,,,,,,,,,Unknown(KF797851.1),
 2,,,,,,,,,Unknown(KF797852.1),
 2,,,,,,,,,Unknown(KF797854.1),
 2,,,,,,,,,Unknown(KF797855.1),
 2,,,,,,,,,Unknown(KF797856.1),
 2,,,,,,,,,Unknown(KF797857.1),
 2,,,,,,,,,Unknown(KF797858.1),
 2,,,,,,,,,Unknown(KF797860.1),
 2,,,,,,,,,Unknown(KF797861.1),
 2,,,,,,,,,Unknown(KF797862.1),
 2,,,,,,,,,Unknown(KF797863.1),
 2,,,,,,,,,Unknown(KF797864.1),
 2,,,,,,,,,Unknown(KF797866.1),
 2,,,,,,,,,Unknown(KF797867.1),
 2,,,,,,,,,Unknown(KF797868.1),
 2,,,,,,,,,Unknown(KF797869.1),
 2,,,,,,,,,Unknown(KF797871.1),
 2,,,,,,,,,Unknown(KF797872.1),
 2,,,,,,,,,Unknown(KF797873.1),
 2,,,,,,,,,Unknown(KF797874.1),
 2,,,,,,,,,Unknown(KF797875.1),
 2,,,,,,,,,Unknown(KF797876.1),
 2,,,,,,,,,Unknown(KF797877.1),
 2,,,,,,,,,Unknown(KF797878.1),
 2,,,,,,,,,Unknown(KF797879.1),
 2,,,,,,,,,Unknown(KF797880.1),
 2,,,,,,,,,Unknown(KF797881.1),
 2,,,,,,,,,Unknown(KF797882.1),
 2,,,,,,,,,Unknown(KF797883.1),
 2,,,,,,,,,Unknown(KF797884.1),
 2,,,,,,,,,Unknown(KF797885.1),
 2,,,,,,,,,Unknown(KF797886.1),
 2,,,,,,,,,Unknown(KF797887.1),
 2,,,,,,,,,Unknown(KF797888.1),
 2,,,,,,,,,Unknown(KF797889.1),
 2,,,,,,,,,Unknown(KF797890.1),
 2,,,,,,,,,Unknown(KF797891.1),
 2,,,,,,,,,Unknown(KF797892.1),
 2,,,,,,,,,Unknown(KF797893.1),
 2,,,,,,,,,Unknown(KF797894.1),
 2,,,,,,,,,Unknown(KF797895.1),
 2,,,,,,,,,Unknown(KF797896.1),
 2,,,,,,,,,Unknown(KF797898.1),
 2,,,,,,,,,Unknown(KF797901.1),
 2,,,,,,,,,Unknown(KF797905.1),
 2,,,,,,,,,Unknown(KY007244.1),
 2,,,,,,,,,Unknown(KY007246.1),
 2,,,,,,,,,Unknown(KY007247.1),
 2,,,,,,,,,Unknown(KY007248.1),
 2,,,,,,,,,Unknown(KY007249.1),
 2,,,,,,,,,Unknown(KY007250.1),
 2,,,,,,,,,Unknown(KY007252.1),
 2,,,,,,,,,Unknown(KY007253.1),
 2,,,,,,,,,Unknown(KY007254.1),
 2,,,,,,,,,Unknown(KY007255.1),
 2,,,,,,,,,Unknown(KY007256.1),
 2,,,,,,,,,Unknown(KY007257.1),
 2,,,,,,,,,Unknown(KY007258.1),
 2,,,,,,,,,Unknown(KY007259.1),
 2,,,,,,,,,Unknown(KY007260.1),
 2,,,,,,,,,Unknown(KY007261.1),
 2,,,,,,,,,Unknown(KY007262.1),
 2,,,,,,,,,Unknown(KY007263.1),
 2,,,,,,,,,Unknown(KY007264.1),
 2,,,,,,,,,Unknown(KY007265.1),
 2,,,,,,,,,Unknown(KY007266.1),
 2,,,,,,,,,Unknown(KY007267.1),
 2,,,,,,,,,Unknown(KY007268.1),
 2,,,,,,,,,Unknown(KY007269.1),
 2,,,,,,,,,Unknown(KY007270.1),
 2,,,,,,,,,Unknown(KY007271.1),
 2,,,,,,,,,Unknown(KY007272.1),
 2,,,,,,,,,Unknown(KY007273.1),
 2,,,,,,,,,Unknown(KY007274.1),
 2,,,,,,,,,Unknown(L36905.1),
 2,,,,,,,,,Unknown(LC183872.1),
 2,,,,,,,,,Unknown(LC183873.1),
 2,,,,,,,,,Unknown(LC183874.1),
 2,,,,,,,,,Unknown(LC185235.1),
 2,,,,,,,,,Unknown(LC185236.1),
 2,,,,,,,,,Unknown(LC185237.1),
 2,,,,,,,,,Unknown(LC185238.1),
 2,,,,,,,,,Unknown(LC185239.1),
 2,,,,,,,,,Unknown(LC185240.1),
 2,,,,,,,,,Unknown(LC185241.1),
 2,,,,,,,,,Unknown(LC185242.1),
 2,,,,,,,,,Unknown(LC192254.1),
 2,,,,,,,,,Unknown(LC192256.1),
 2,,,,,,,,,Unknown(LC192257.1),
 2,,,,,,,,,Unknown(LC192258.1),
 2,,,,,,,,,Unknown(LC192259.1),
 2,,,,,,,,,Unknown(LC192260.1),
 2,,,,,,,,,Unknown(LC192261.1),
 2,,,,,,,,,Unknown(LC192262.1),
 2,,,,,,,,,Unknown(LC192263.1),
 2,,,,,,,,,Unknown(LC192264.1),
 2,,,,,,,,,Unknown(LC192500.1),
 2,,,,,,,,,Unknown(LC192501.1),
 2,,,,,,,,,Unknown(LC192502.1),
 2,,,,,,,,,Unknown(LC192503.1),
 2,,,,,,,,,Unknown(LC192504.1),
 2,,,,,,,,,Unknown(LC192505.1),
 2,,,,,,,,,Unknown(LC192506.1),
 2,,,,,,,,,Unknown(LC192507.1),
 2,,,,,,,,,Unknown(LC192508.1),
 2,,,,,,,,,Unknown(LC192509.1),
 2,,,,,,,,,Unknown(LC192510.1),
 2,,,,,,,,,Unknown(LC192511.1),
 2,,,,,,,,,Unknown(LC192512.1),
 2,,,,,,,,,Unknown(LC192513.1),
 2,,,,,,,,,Unknown(LC192514.1),
 2,,,,,,,,,Unknown(LC192515.1),
 2,,,,,,,,,Unknown(LC192516.1),
 2,,,,,,,,,Unknown(LC192517.1),
 2,,,,,,,,,Unknown(LC192518.1),
 2,,,,,,,,,Unknown(LC192519.1),
 2,,,,,,,,,Unknown(LC192520.1),
 2,,,,,,,,,Unknown(LC192521.1),
 2,,,,,,,,,Unknown(LC192522.1),
 2,,,,,,,,,Unknown(LC192523.1),
 2,,,,,,,,,Unknown(LC192524.1),
 2,,,,,,,,,Unknown(LC192525.1),
 2,,,,,,,,,Unknown(LC192526.1),
 2,,,,,,,,,Unknown(LC192527.1),
 2,,,,,,,,,Unknown(LC192528.1),
 2,,,,,,,,,Unknown(LC192529.1),
 2,,,,,,,,,Unknown(LC192530.1),
 2,,,,,,,,,Unknown(LC192531.1),
 2,,,,,,,,,Unknown(LC192532.1),
 2,,,,,,,,,Unknown(LC192533.1),
 2,,,,,,,,,Unknown(LC192534.1),
 2,,,,,,,,,Unknown(LC192535.1),
 2,,,,,,,,,Unknown(LC192536.1),
 2,,,,,,,,,Unknown(LC209958.1),
 2,,,,,,,,,Unknown(LC209959.1),
 2,,,,,,,,,Unknown(LC209960.1),
 2,,,,,,,,,Unknown(LC209961.1),
 2,,,,,,,,,Unknown(LC209962.1),
 2,,,,,,,,,Unknown(LC209963.1),
 2,,,,,,,,,Unknown(LC209964.1),
 2,,,,,,,,,Unknown(LC209965.1),
 2,,,,,,,,,Unknown(LC209966.1),
 2,,,,,,,,,Unknown(LC209968.1),
 2,,,,,,,,,Unknown(LC209969.1),
 2,,,,,,,,,Unknown(LC209970.1),
 2,,,,,,,,,Unknown(LC209971.1),
 2,,,,,,,,,Unknown(LC209973.1),
 2,,,,,,,,,Unknown(LC209974.1),
 2,,,,,,,,,Unknown(LC209975.1),
 2,,,,,,,,,Unknown(LC209976.1),
 2,,,,,,,,,Unknown(LC209977.1),
 2,,,,,,,,,Unknown(LC209978.1),
 2,,,,,,,,,Unknown(LC209979.1),
 2,,,,,,,,,Unknown(LC209980.1),
 2,,,,,,,,,Unknown(LC209981.1),
 2,,,,,,,,,Unknown(LC209982.1),
 2,,,,,,,,,Unknown(LC209983.1),
 2,,,,,,,,,Unknown(LC209984.1),
 2,,,,,,,,,Unknown(LC209985.1),
 2,,,,,,,,,Unknown(LC209986.1),
 2,,,,,,,,,Unknown(LC209987.1),
 2,,,,,,,,,Unknown(LC209988.1),
 2,,,,,,,,,Unknown(LC209989.1),
 2,,,,,,,,,Unknown(LC209990.1),
 2,,,,,,,,,Unknown(LC209991.1),
 2,,,,,,,,,Unknown(LC209992.1),
 2,,,,,,,,,Unknown(LC209993.1),
 2,,,,,,,,,Unknown(LC209994.1),
 2,,,,,,,,,Unknown(LC209995.1),
 2,,,,,,,,,Unknown(LC209996.1),
 2,,,,,,,,,Unknown(LC209997.1),
 2,,,,,,,,,Unknown(LC209999.1),
 2,,,,,,,,,Unknown(LC210000.1),
 2,,,,,,,,,Unknown(LC210001.1),
 2,,,,,,,,,Unknown(LC210002.1),
 2,,,,,,,,,Unknown(LC210003.1),
 2,,,,,,,,,Unknown(LC210004.1),
 2,,,,,,,,,Unknown(LC210005.1),
 2,,,,,,,,,Unknown(LC210006.1),
 2,,,,,,,,,Unknown(LC210007.1),
 2,,,,,,,,,Unknown(LC210008.1),
 2,,,,,,,,,Unknown(LC210009.1),
 2,,,,,,,,,Unknown(LC210010.1),
 2,,,,,,,,,Unknown(LC210011.1),
 2,,,,,,,,,Unknown(LC210012.1),
 2,,,,,,,,,Unknown(LC210013.1),
 2,,,,,,,,,Unknown(LC210014.1),
 2,,,,,,,,,Unknown(LC210015.1),
 2,,,,,,,,,Unknown(LC210016.1),
 2,,,,,,,,,Unknown(LC210017.1),
 2,,,,,,,,,Unknown(LC210018.1),
 2,,,,,,,,,Unknown(LC210019.1),
 2,,,,,,,,,Unknown(LC210020.1),
 2,,,,,,,,,Unknown(LC210022.1),
 2,,,,,,,,,Unknown(LC210023.1),
 2,,,,,,,,,Unknown(LC210024.1),
 2,,,,,,,,,Unknown(LC210025.1),
 2,,,,,,,,,Unknown(LC210026.1),
 2,,,,,,,,,Unknown(LC210027.1),
 2,,,,,,,,,Unknown(LC210028.1),
 2,,,,,,,,,Unknown(LC210030.1),
 2,,,,,,,,,Unknown(LC210031.1),
 2,,,,,,,,,Unknown(LC210033.1),
 2,,,,,,,,,Unknown(LC210034.1),
 2,,,,,,,,,Unknown(LC210035.1),
 2,,,,,,,,,Unknown(LC210036.1),
 2,,,,,,,,,Unknown(LC210037.1),
 2,,,,,,,,,Unknown(LC210038.1),
 2,,,,,,,,,Unknown(LC210039.1),
 2,,,,,,,,,Unknown(LC210040.1),
 2,,,,,,,,,Unknown(LC210041.1),
 2,,,,,,,,,Unknown(LC210042.1),
