id	chr	start	end	tag	tag%	abs
chr6:16822322-16822322	chr6	16822322	16822322	1	0.662251655629139	0.314256
chr3:93470519-93470566	chr3	93470519	93470566	2	1.32450331125828	0.628513
chr13:55873996-55873996	chr13	55873996	55873996	2	1.32450331125828	0.628513
chr15:47329324-47329324	chr15	47329324	47329324	2	1.32450331125828	0.628513
chr5:47433399-47433399	chr5	47433399	47433399	1	0.662251655629139	0.314256
chr2:99155381-99155381	chr2	99155381	99155381	1	0.662251655629139	0.314256
chr14:90445495-90445495	chr14	90445495	90445495	1	0.662251655629139	0.314256
chr8:50791931-50791977	chr8	50791931	50791977	2	1.32450331125828	0.628513
chr8:111036639-111036639	chr8	111036639	111036639	1	0.662251655629139	0.314256
chr4:86613867-86613867	chr4	86613867	86613867	1	0.662251655629139	0.314256
chrX:50494978-50494978	chrX	50494978	50494978	1	0.662251655629139	0.314256
chr16:34952268-34952268	chr16	34952268	34952268	1	0.662251655629139	0.314256
chr16:48649813-48649813	chr16	48649813	48649813	2	1.32450331125828	0.628513
chr2:204162473-204162473	chr2	204162473	204162473	1	0.662251655629139	0.314256
chr13:95407451-95407451	chr13	95407451	95407451	1	0.662251655629139	0.314256
chr4:178589854-178589854	chr4	178589854	178589854	1	0.662251655629139	0.314256
chr11:96252765-96252765	chr11	96252765	96252765	1	0.662251655629139	0.314256
chrX:7977121-7977121	chrX	7977121	7977121	1	0.662251655629139	0.314256
chr1:162757281-162757281	chr1	162757281	162757281	1	0.662251655629139	0.314256
chr16:53045383-53045383	chr16	53045383	53045383	2	1.32450331125828	0.628513
chrX:73479869-73479869	chrX	73479869	73479869	1	0.662251655629139	0.314256
chr11:50571602-50571602	chr11	50571602	50571602	2	1.32450331125828	0.628513
chr1:161672599-161672599	chr1	161672599	161672599	1	0.662251655629139	0.314256
chr9:75445563-75445603	chr9	75445563	75445603	8	5.29801324503311	2.51405
chr8:88435139-88435139	chr8	88435139	88435139	1	0.662251655629139	0.314256
chr2:210568510-210568510	chr2	210568510	210568510	1	0.662251655629139	0.314256
chr1:192445855-192445855	chr1	192445855	192445855	1	0.662251655629139	0.314256
chr12:48039149-48039149	chr12	48039149	48039149	1	0.662251655629139	0.314256
chr1:16645788-16645788	chr1	16645788	16645788	1	0.662251655629139	0.314256
chrY:4004881-4004881	chrY	4004881	4004881	1	0.662251655629139	0.314256
chr18:12331290-12331290	chr18	12331290	12331290	1	0.662251655629139	0.314256
chr1:24780484-24780490	chr1	24780484	24780490	2	1.32450331125828	0.628513
chrX:80793469-80793469	chrX	80793469	80793469	1	0.662251655629139	0.314256
chr22:16727389-16727389	chr22	16727389	16727389	2	1.32450331125828	0.628513
chr13:18556802-18556802	chr13	18556802	18556802	1	0.662251655629139	0.314256
chr1:69315495-69315495	chr1	69315495	69315495	2	1.32450331125828	0.628513
chr6:76810772-76810772	chr6	76810772	76810772	2	1.32450331125828	0.628513
chr1:51377363-51377363	chr1	51377363	51377363	2	1.32450331125828	0.628513
chr19:25798074-25798074	chr19	25798074	25798074	1	0.662251655629139	0.314256
chr12:52018554-52018554	chr12	52018554	52018554	1	0.662251655629139	0.314256
chr2:114052672-114052672	chr2	114052672	114052672	1	0.662251655629139	0.314256
chr8:7783965-7783965	chr8	7783965	7783965	1	0.662251655629139	0.314256
chr2:224223899-224223933	chr2	224223899	224223933	2	1.32450331125828	0.628513
chr4:49274300-49274300	chr4	49274300	49274300	1	0.662251655629139	0.314256
chr12:36999781-36999781	chr12	36999781	36999781	1	0.662251655629139	0.314256
