id	chr	start	end	tag	tag%	abs
chr1:143203896-143203896	chr1	143203896	143203896	1	0.344827586206897	0.137683
chr5:111230832-111230832	chr5	111230832	111230832	1	0.344827586206897	0.137683
chr2:95696946-95696946	chr2	95696946	95696946	1	0.344827586206897	0.137683
chr2:231491261-231491263	chr2	231491261	231491263	3	1.03448275862069	0.413049
chr10:50424430-50424430	chr10	50424430	50424430	2	0.689655172413793	0.275366
chr9:132413357-132413383	chr9	132413357	132413383	2	0.689655172413793	0.275366
chr7:33271692-33271692	chr7	33271692	33271692	1	0.344827586206897	0.137683
chr16:73098111-73098111	chr16	73098111	73098111	1	0.344827586206897	0.137683
chr5:141499845-141499845	chr5	141499845	141499845	1	0.344827586206897	0.137683
chr21:40149747-40149747	chr21	40149747	40149747	1	0.344827586206897	0.137683
chr12:121824366-121824366	chr12	121824366	121824366	1	0.344827586206897	0.137683
chr16:46400309-46400309	chr16	46400309	46400309	1	0.344827586206897	0.137683
chr21:16299821-16299821	chr21	16299821	16299821	2	0.689655172413793	0.275366
chr11:45037139-45037139	chr11	45037139	45037139	2	0.689655172413793	0.275366
chr5:35443805-35443805	chr5	35443805	35443805	1	0.344827586206897	0.137683
chr1:143229345-143230277	chr1	143229345	143230277	2	0.689655172413793	0.275366
chr5:26881941-26881941	chr5	26881941	26881941	4	1.37931034482759	0.550732
chr5:6673796-6673796	chr5	6673796	6673796	1	0.344827586206897	0.137683
chr11:65834100-65834100	chr11	65834100	65834100	1	0.344827586206897	0.137683
chr4:64882472-64882472	chr4	64882472	64882472	1	0.344827586206897	0.137683
chr4:8092723-8092723	chr4	8092723	8092723	1	0.344827586206897	0.137683
chrY:9943251-9943251	chrY	9943251	9943251	1	0.344827586206897	0.137683
chr9:78505119-78505119	chr9	78505119	78505119	1	0.344827586206897	0.137683
chr1:120302409-120302409	chr1	120302409	120302409	1	0.344827586206897	0.137683
chr12:45571244-45571244	chr12	45571244	45571244	1	0.344827586206897	0.137683
chr12:8358331-8358331	chr12	8358331	8358331	1	0.344827586206897	0.137683
chr9:121651225-121651225	chr9	121651225	121651225	1	0.344827586206897	0.137683
chr6:28729354-28729354	chr6	28729354	28729354	3	1.03448275862069	0.413049
chr2:221667378-221667378	chr2	221667378	221667378	1	0.344827586206897	0.137683
chr9:89425897-89425897	chr9	89425897	89425897	5	1.72413793103448	0.688415
chrY:442202-442205	chrY	442202	442205	2	0.689655172413793	0.275366
chr12:49051735-49051735	chr12	49051735	49051735	1	0.344827586206897	0.137683
chr9:83053312-83053312	chr9	83053312	83053312	1	0.344827586206897	0.137683
chr4:83818181-83818181	chr4	83818181	83818181	1	0.344827586206897	0.137683
chr1:191079236-191079236	chr1	191079236	191079236	1	0.344827586206897	0.137683
chrM:16261-16272	chrM	16261	16272	2	0.689655172413793	0.275366
chr9:86804853-86804853	chr9	86804853	86804853	2	0.689655172413793	0.275366
chr1:76264561-76264608	chr1	76264561	76264608	3	1.03448275862069	0.413049
chr1:183861947-183861947	chr1	183861947	183861947	1	0.344827586206897	0.137683
chr6:78502148-78502151	chr6	78502148	78502151	2	0.689655172413793	0.275366
chr7:32720921-32720921	chr7	32720921	32720921	1	0.344827586206897	0.137683
chr14:59281450-59281450	chr14	59281450	59281450	1	0.344827586206897	0.137683
chr2:83208412-83208412	chr2	83208412	83208412	1	0.344827586206897	0.137683
chr3:42999771-42999783	chr3	42999771	42999783	2	0.689655172413793	0.275366
chr15:20118842-20118842	chr15	20118842	20118842	3	1.03448275862069	0.413049
chr10:12991254-12991254	chr10	12991254	12991254	2	0.689655172413793	0.275366
chr11:100014951-100014951	chr11	100014951	100014951	1	0.344827586206897	0.137683
chr1:103079297-103079297	chr1	103079297	103079297	1	0.344827586206897	0.137683
chr15:27279335-27279335	chr15	27279335	27279335	1	0.344827586206897	0.137683
chr12:23540213-23540213	chr12	23540213	23540213	2	0.689655172413793	0.275366
chr19:42819631-42819631	chr19	42819631	42819631	1	0.344827586206897	0.137683
chr4:77803573-77803573	chr4	77803573	77803573	2	0.689655172413793	0.275366
chr15:20589173-20589173	chr15	20589173	20589173	1	0.344827586206897	0.137683
chr17:51331378-51331378	chr17	51331378	51331378	1	0.344827586206897	0.137683
chr11:56946630-56946630	chr11	56946630	56946630	1	0.344827586206897	0.137683
chr3:70384742-70384742	chr3	70384742	70384742	1	0.344827586206897	0.137683
chr18:30221020-30221020	chr18	30221020	30221020	1	0.344827586206897	0.137683
chr5:169811406-169811406	chr5	169811406	169811406	3	1.03448275862069	0.413049
chr14:31146282-31146282	chr14	31146282	31146282	1	0.344827586206897	0.137683
chr6:161535765-161535765	chr6	161535765	161535765	2	0.689655172413793	0.275366
chr20:812074-812076	chr20	812074	812076	2	0.689655172413793	0.275366
chr9:72074088-72074088	chr9	72074088	72074088	2	0.689655172413793	0.275366
chr20:29234583-29234583	chr20	29234583	29234583	1	0.344827586206897	0.137683
