id	chr	start	end	tag	tag%	abs
chr2:126451776-126451776	chr2	126451776	126451776	1	0.152905198776758	0.0625187
chr2:32866887-32866887	chr2	32866887	32866887	1	0.152905198776758	0.0625187
chr3:192804308-192804308	chr3	192804308	192804308	1	0.152905198776758	0.0625187
chr20:56492494-56492494	chr20	56492494	56492494	1	0.152905198776758	0.0625187
chr10:53487960-53488003	chr10	53487960	53488003	3	0.458715596330275	0.187556
chr7:96648033-96648033	chr7	96648033	96648033	1	0.152905198776758	0.0625187
chr5:17486754-17486754	chr5	17486754	17486754	1	0.152905198776758	0.0625187
chr12:87396656-87396656	chr12	87396656	87396656	1	0.152905198776758	0.0625187
chr2:151388007-151388007	chr2	151388007	151388007	1	0.152905198776758	0.0625187
chr5:49829271-49829271	chr5	49829271	49829271	1	0.152905198776758	0.0625187
chr10:129356308-129356308	chr10	129356308	129356308	1	0.152905198776758	0.0625187
chr12:21581059-21581078	chr12	21581059	21581078	2	0.305810397553517	0.125037
chrY:15896825-15896825	chrY	15896825	15896825	1	0.152905198776758	0.0625187
chr10:10705335-10705335	chr10	10705335	10705335	1	0.152905198776758	0.0625187
chr1:211798264-211798264	chr1	211798264	211798264	1	0.152905198776758	0.0625187
chr2:29328640-29328640	chr2	29328640	29328640	1	0.152905198776758	0.0625187
chr13:102553323-102553323	chr13	102553323	102553323	2	0.305810397553517	0.125037
chr22:29767739-29767739	chr22	29767739	29767739	1	0.152905198776758	0.0625187
chr14:19672903-19672903	chr14	19672903	19672903	1	0.152905198776758	0.0625187
chr1:98855959-98855959	chr1	98855959	98855959	1	0.152905198776758	0.0625187
chrY:16503007-16503007	chrY	16503007	16503007	1	0.152905198776758	0.0625187
chr13:19567422-19567439	chr13	19567422	19567439	3	0.458715596330275	0.187556
chr10:129815347-129815347	chr10	129815347	129815347	1	0.152905198776758	0.0625187
chr1:171987326-171987326	chr1	171987326	171987326	1	0.152905198776758	0.0625187
chr16:78967911-78967911	chr16	78967911	78967911	1	0.152905198776758	0.0625187
chrY:4560512-4560512	chrY	4560512	4560512	1	0.152905198776758	0.0625187
chr6:130668591-130668596	chr6	130668591	130668596	3	0.458715596330275	0.187556
chr7:29853205-29853205	chr7	29853205	29853205	2	0.305810397553517	0.125037
chr11:68856948-68856948	chr11	68856948	68856948	2	0.305810397553517	0.125037
chr6:118575204-118575204	chr6	118575204	118575204	1	0.152905198776758	0.0625187
chr13:51523650-51523650	chr13	51523650	51523650	1	0.152905198776758	0.0625187
chr6:55430996-55430996	chr6	55430996	55430996	1	0.152905198776758	0.0625187
chr10:90174920-90174920	chr10	90174920	90174920	1	0.152905198776758	0.0625187
chr13:71711728-71711728	chr13	71711728	71711728	1	0.152905198776758	0.0625187
chr7:7590364-7590364	chr7	7590364	7590364	1	0.152905198776758	0.0625187
chr17:18130978-18130978	chr17	18130978	18130978	2	0.305810397553517	0.125037
chr3:139462559-139462559	chr3	139462559	139462559	1	0.152905198776758	0.0625187
chr17:41931318-41931318	chr17	41931318	41931318	1	0.152905198776758	0.0625187
chr9:26920329-26920329	chr9	26920329	26920329	2	0.305810397553517	0.125037
chr22:30285696-30285696	chr22	30285696	30285696	2	0.305810397553517	0.125037
chr5:64438859-64438859	chr5	64438859	64438859	1	0.152905198776758	0.0625187
chr2:48541699-48541699	chr2	48541699	48541699	1	0.152905198776758	0.0625187
chr11:58947712-58947712	chr11	58947712	58947712	1	0.152905198776758	0.0625187
chr2:154283656-154283657	chr2	154283656	154283657	6	0.917431192660551	0.375112
chr16:28521557-28521557	chr16	28521557	28521557	1	0.152905198776758	0.0625187
chr19:47145518-47145518	chr19	47145518	47145518	2	0.305810397553517	0.125037
chr3:127629817-127629817	chr3	127629817	127629817	2	0.305810397553517	0.125037
chr5:75767563-75767563	chr5	75767563	75767563	2	0.305810397553517	0.125037
chr1:143223209-143223209	chr1	143223209	143223209	1	0.152905198776758	0.0625187
chr22:48808577-48808577	chr22	48808577	48808577	1	0.152905198776758	0.0625187
chr7:67360957-67360957	chr7	67360957	67360957	1	0.152905198776758	0.0625187
chr1:21246602-21246602	chr1	21246602	21246602	1	0.152905198776758	0.0625187
chr4:49096219-49096219	chr4	49096219	49096219	1	0.152905198776758	0.0625187
chrY:3520932-3520932	chrY	3520932	3520932	1	0.152905198776758	0.0625187
chr1:143262381-143262381	chr1	143262381	143262381	1	0.152905198776758	0.0625187
chr17:72328272-72328272	chr17	72328272	72328272	1	0.152905198776758	0.0625187
chr2:143947872-143947872	chr2	143947872	143947872	1	0.152905198776758	0.0625187
chr19:58034886-58034913	chr19	58034886	58034913	4	0.611620795107034	0.250075
chr3:44683145-44683145	chr3	44683145	44683145	1	0.152905198776758	0.0625187
chr1:72001126-72001126	chr1	72001126	72001126	2	0.305810397553517	0.125037
chr1:105950149-105950149	chr1	105950149	105950149	1	0.152905198776758	0.0625187
chr17:49953998-49954002	chr17	49953998	49954002	2	0.305810397553517	0.125037
chr14:70339854-70339854	chr14	70339854	70339854	1	0.152905198776758	0.0625187
chr16:20809209-20809249	chr16	20809209	20809249	2	0.305810397553517	0.125037
chr15:17388687-17388687	chr15	17388687	17388687	1	0.152905198776758	0.0625187
chr5:73525119-73525119	chr5	73525119	73525119	1	0.152905198776758	0.0625187
chr9:82195039-82195039	chr9	82195039	82195039	1	0.152905198776758	0.0625187
chr9:84847696-84847748	chr9	84847696	84847748	3	0.458715596330275	0.187556
chr7:21734815-21734815	chr7	21734815	21734815	1	0.152905198776758	0.0625187
chr2:11556074-11556125	chr2	11556074	11556125	396	60.5504587155963	24.7574
chr8:101119853-101119853	chr8	101119853	101119853	1	0.152905198776758	0.0625187
chr2:65947550-65947550	chr2	65947550	65947550	1	0.152905198776758	0.0625187
chr2:32916273-32916304	chr2	32916273	32916304	3	0.458715596330275	0.187556
chr4:100046939-100046939	chr4	100046939	100046939	1	0.152905198776758	0.0625187
chr9:126923302-126923302	chr9	126923302	126923302	1	0.152905198776758	0.0625187
chr3:186530523-186530523	chr3	186530523	186530523	1	0.152905198776758	0.0625187
chr18:8223475-8223475	chr18	8223475	8223475	1	0.152905198776758	0.0625187
chrX:124015229-124015229	chrX	124015229	124015229	1	0.152905198776758	0.0625187
chr22:16261306-16261306	chr22	16261306	16261306	1	0.152905198776758	0.0625187
chr12:64225561-64225561	chr12	64225561	64225561	1	0.152905198776758	0.0625187
chr1:58664136-58664136	chr1	58664136	58664136	1	0.152905198776758	0.0625187
chr7:54580675-54580675	chr7	54580675	54580675	1	0.152905198776758	0.0625187
chr11:33178099-33178099	chr11	33178099	33178099	1	0.152905198776758	0.0625187
chr9:136506824-136506824	chr9	136506824	136506824	1	0.152905198776758	0.0625187
chr14:41100280-41100280	chr14	41100280	41100280	1	0.152905198776758	0.0625187
chr10:25848336-25848336	chr10	25848336	25848336	1	0.152905198776758	0.0625187
chr21:10325842-10325842	chr21	10325842	10325842	2	0.305810397553517	0.125037
chr20:12596759-12596759	chr20	12596759	12596759	1	0.152905198776758	0.0625187
chrX:108826667-108826699	chrX	108826667	108826699	2	0.305810397553517	0.125037
chr1:193493698-193493698	chr1	193493698	193493698	1	0.152905198776758	0.0625187
chr3:112363077-112363077	chr3	112363077	112363077	1	0.152905198776758	0.0625187
chr8:24345824-24345824	chr8	24345824	24345824	1	0.152905198776758	0.0625187
chrY:2689769-2689769	chrY	2689769	2689769	1	0.152905198776758	0.0625187
chr16:4100042-4100072	chr16	4100042	4100072	9	1.37614678899083	0.562668
chr10:97298902-97298902	chr10	97298902	97298902	1	0.152905198776758	0.0625187
chr1:113593876-113593876	chr1	113593876	113593876	2	0.305810397553517	0.125037
chr10:73845372-73845372	chr10	73845372	73845372	1	0.152905198776758	0.0625187
chr7:151919305-151919305	chr7	151919305	151919305	2	0.305810397553517	0.125037
chr7:83932987-83932987	chr7	83932987	83932987	3	0.458715596330275	0.187556
chr12:110191945-110191945	chr12	110191945	110191945	1	0.152905198776758	0.0625187
chr5:148341365-148341365	chr5	148341365	148341365	1	0.152905198776758	0.0625187
chr5:1107548-1107548	chr5	1107548	1107548	1	0.152905198776758	0.0625187
chr5:60810888-60810888	chr5	60810888	60810888	1	0.152905198776758	0.0625187
chr5:159816279-159816279	chr5	159816279	159816279	1	0.152905198776758	0.0625187
chr19:19586717-19586717	chr19	19586717	19586717	2	0.305810397553517	0.125037
chr5:17522343-17522343	chr5	17522343	17522343	1	0.152905198776758	0.0625187
chr15:40333299-40333340	chr15	40333299	40333340	2	0.305810397553517	0.125037
chr12:52156617-52156617	chr12	52156617	52156617	1	0.152905198776758	0.0625187
chr1:6444024-6444024	chr1	6444024	6444024	1	0.152905198776758	0.0625187
