id	chr	start	end	tag	tag%
chr12:33088275-33088275	chr12	33088275	33088275	1	0.632911392405063
chrX:144481082-144481082	chrX	144481082	144481082	1	0.632911392405063
chr6:166507517-166507517	chr6	166507517	166507517	2	1.26582278481013
chr5:8278812-8278812	chr5	8278812	8278812	1	0.632911392405063
chr16:75807914-75807914	chr16	75807914	75807914	1	0.632911392405063
chr8:52878678-52878678	chr8	52878678	52878678	1	0.632911392405063
chr9:65409213-65409213	chr9	65409213	65409213	1	0.632911392405063
chr21:33704925-33704925	chr21	33704925	33704925	1	0.632911392405063
chr8:111839279-111839279	chr8	111839279	111839279	2	1.26582278481013
chr2:60752839-60752839	chr2	60752839	60752839	1	0.632911392405063
chr8:40469835-40469835	chr8	40469835	40469835	1	0.632911392405063
chr11:86335650-86335650	chr11	86335650	86335650	1	0.632911392405063
chr3:131009100-131009100	chr3	131009100	131009100	1	0.632911392405063
chr15:32900686-32900731	chr15	32900686	32900731	7	4.43037974683544
chr2:64586929-64586929	chr2	64586929	64586929	1	0.632911392405063
chr4:163167342-163167342	chr4	163167342	163167342	1	0.632911392405063
chr16:74293053-74293053	chr16	74293053	74293053	1	0.632911392405063
chr21:32758644-32758644	chr21	32758644	32758644	1	0.632911392405063
chr4:147903006-147903006	chr4	147903006	147903006	1	0.632911392405063
chr11:123062097-123062127	chr11	123062097	123062127	2	1.26582278481013
chr1:30573515-30573515	chr1	30573515	30573515	2	1.26582278481013
chr3:184865477-184865477	chr3	184865477	184865477	1	0.632911392405063
chr8:139742515-139742515	chr8	139742515	139742515	2	1.26582278481013
chr2:175048873-175048873	chr2	175048873	175048873	1	0.632911392405063
chr1:29233049-29233049	chr1	29233049	29233049	1	0.632911392405063
chr11:73912015-73912015	chr11	73912015	73912015	1	0.632911392405063
chr5:14580696-14580696	chr5	14580696	14580696	1	0.632911392405063
chr22:12100684-12100684	chr22	12100684	12100684	1	0.632911392405063
chr10:128417008-128417035	chr10	128417008	128417035	2	1.26582278481013
chr10:74067409-74067422	chr10	74067409	74067422	2	1.26582278481013
chr8:17739839-17739839	chr8	17739839	17739839	2	1.26582278481013
chr2:52465502-52465502	chr2	52465502	52465502	1	0.632911392405063
chr2:31067870-31067871	chr2	31067870	31067871	2	1.26582278481013
chr17:20793693-20793693	chr17	20793693	20793693	3	1.89873417721519
chr3:34941905-34941905	chr3	34941905	34941905	1	0.632911392405063
chr10:13275497-13275518	chr10	13275497	13275518	2	1.26582278481013
chr11:63674767-63674767	chr11	63674767	63674767	1	0.632911392405063
chr5:133690491-133690491	chr5	133690491	133690491	1	0.632911392405063
chr16:87451799-87451799	chr16	87451799	87451799	1	0.632911392405063
chr12:67288386-67288386	chr12	67288386	67288386	1	0.632911392405063
chr9:35412330-35412330	chr9	35412330	35412330	1	0.632911392405063
chr2:14599084-14599084	chr2	14599084	14599084	1	0.632911392405063
chr3:108560175-108560175	chr3	108560175	108560175	1	0.632911392405063
chr13:90315967-90315967	chr13	90315967	90315967	1	0.632911392405063
chr13:52563701-52563701	chr13	52563701	52563701	1	0.632911392405063
chr8:35107652-35107652	chr8	35107652	35107652	1	0.632911392405063
chr8:143725173-143725173	chr8	143725173	143725173	1	0.632911392405063
chr5:1248322-1248322	chr5	1248322	1248322	1	0.632911392405063
chr21:9181846-9181846	chr21	9181846	9181846	1	0.632911392405063
chr10:19815355-19815355	chr10	19815355	19815355	1	0.632911392405063
chr4:176445710-176445710	chr4	176445710	176445710	1	0.632911392405063
chr12:37836341-37836341	chr12	37836341	37836341	1	0.632911392405063
chr6:59662601-59662601	chr6	59662601	59662601	1	0.632911392405063
chr19:17180851-17180851	chr19	17180851	17180851	1	0.632911392405063
chr2:15418954-15418954	chr2	15418954	15418954	1	0.632911392405063
chr11:118884670-118884670	chr11	118884670	118884670	1	0.632911392405063
chr1:26774563-26774563	chr1	26774563	26774563	1	0.632911392405063
chr8:88264865-88264885	chr8	88264865	88264885	2	1.26582278481013
chr8:90023130-90023130	chr8	90023130	90023130	1	0.632911392405063
chr1:31945865-31945865	chr1	31945865	31945865	1	0.632911392405063
chr4:36067280-36067280	chr4	36067280	36067280	1	0.632911392405063
chr2:61741150-61741150	chr2	61741150	61741150	1	0.632911392405063
chr9:32559472-32559472	chr9	32559472	32559472	1	0.632911392405063
chr2:241744272-241744272	chr2	241744272	241744272	1	0.632911392405063
chr17:69901951-69901951	chr17	69901951	69901951	1	0.632911392405063
chr14:50678215-50678215	chr14	50678215	50678215	1	0.632911392405063
chr21:6349203-6349203	chr21	6349203	6349203	1	0.632911392405063
chr2:163219235-163219235	chr2	163219235	163219235	1	0.632911392405063
chr8:11461377-11461377	chr8	11461377	11461377	1	0.632911392405063
chr9:13418303-13418303	chr9	13418303	13418303	2	1.26582278481013
chr8:99839011-99839011	chr8	99839011	99839011	1	0.632911392405063
chr10:118668045-118668045	chr10	118668045	118668045	1	0.632911392405063
chr1:81863056-81863056	chr1	81863056	81863056	1	0.632911392405063
chr19:16518278-16518278	chr19	16518278	16518278	1	0.632911392405063
chr9:30780326-30780326	chr9	30780326	30780326	1	0.632911392405063
chr1:246945953-246945953	chr1	246945953	246945953	1	0.632911392405063
chr21:8239474-8239474	chr21	8239474	8239474	1	0.632911392405063
chr6:136635403-136635403	chr6	136635403	136635403	1	0.632911392405063
chr4:13913840-13913840	chr4	13913840	13913840	1	0.632911392405063
chr20:17380165-17380165	chr20	17380165	17380165	1	0.632911392405063
chr11:108592348-108592348	chr11	108592348	108592348	1	0.632911392405063
chr14:34078635-34078635	chr14	34078635	34078635	1	0.632911392405063
chr21:23890748-23890748	chr21	23890748	23890748	1	0.632911392405063
chr2:163255233-163255233	chr2	163255233	163255233	1	0.632911392405063
chr20:28814221-28814221	chr20	28814221	28814221	1	0.632911392405063
chr20:50890150-50890150	chr20	50890150	50890150	1	0.632911392405063
chr6:117478455-117478455	chr6	117478455	117478455	1	0.632911392405063
chr20:60191488-60191488	chr20	60191488	60191488	2	1.26582278481013
chr21:20930837-20930837	chr21	20930837	20930837	1	0.632911392405063
chr21:16245476-16245476	chr21	16245476	16245476	1	0.632911392405063
chr1:125180179-125180179	chr1	125180179	125180179	1	0.632911392405063
chr11:24077133-24077133	chr11	24077133	24077133	1	0.632911392405063
chrX:62602823-62602823	chrX	62602823	62602823	1	0.632911392405063
chr5:81076593-81076593	chr5	81076593	81076593	1	0.632911392405063
chr2:134974752-134974752	chr2	134974752	134974752	1	0.632911392405063
chr6:32792496-32792496	chr6	32792496	32792496	1	0.632911392405063
chr1:12280070-12280070	chr1	12280070	12280070	1	0.632911392405063
chr8:99334684-99334684	chr8	99334684	99334684	1	0.632911392405063
