id	chr	start	end	tag	tag%
chr3:3590693-3590693	chr3	3590693	3590693	1	0.403225806451613
chr1:123519225-123519225	chr1	123519225	123519225	1	0.403225806451613
chr15:19723886-19723886	chr15	19723886	19723886	1	0.403225806451613
chr20:9294838-9294838	chr20	9294838	9294838	1	0.403225806451613
chr6:52683587-52683587	chr6	52683587	52683587	1	0.403225806451613
chr10:31970076-31970076	chr10	31970076	31970076	1	0.403225806451613
chr9:1448340-1448340	chr9	1448340	1448340	1	0.403225806451613
chr16:36482675-36482675	chr16	36482675	36482675	1	0.403225806451613
chr13:71004395-71004395	chr13	71004395	71004395	1	0.403225806451613
chr18:22490831-22490831	chr18	22490831	22490831	1	0.403225806451613
chr4:146626621-146626653	chr4	146626621	146626653	2	0.806451612903226
chr3:37060829-37060829	chr3	37060829	37060829	1	0.403225806451613
chr8:27268252-27268252	chr8	27268252	27268252	1	0.403225806451613
chr8:14293101-14293101	chr8	14293101	14293101	1	0.403225806451613
chr5:178194761-178194764	chr5	178194761	178194764	2	0.806451612903226
chr22:17708076-17708078	chr22	17708076	17708078	2	0.806451612903226
chr15:83131084-83131084	chr15	83131084	83131084	1	0.403225806451613
chrY:15048469-15048469	chrY	15048469	15048469	1	0.403225806451613
chr12:54542946-54542946	chr12	54542946	54542946	1	0.403225806451613
chr4:24985559-24985559	chr4	24985559	24985559	1	0.403225806451613
chr21:5768708-5768708	chr21	5768708	5768708	1	0.403225806451613
chr9:993827-993827	chr9	993827	993827	1	0.403225806451613
chr13:35982617-35982617	chr13	35982617	35982617	2	0.806451612903226
chr2:231464454-231464477	chr2	231464454	231464477	4	1.61290322580645
chrX:140752242-140752242	chrX	140752242	140752242	4	1.61290322580645
chr4:40724925-40724925	chr4	40724925	40724925	1	0.403225806451613
chr2:101804361-101804361	chr2	101804361	101804361	1	0.403225806451613
chr17:26763278-26763278	chr17	26763278	26763278	1	0.403225806451613
chr17:9048412-9048412	chr17	9048412	9048412	1	0.403225806451613
chr6:125344120-125344120	chr6	125344120	125344120	1	0.403225806451613
chr13:28375233-28375233	chr13	28375233	28375233	1	0.403225806451613
chr8:100563977-100563977	chr8	100563977	100563977	1	0.403225806451613
chr6:9176416-9176416	chr6	9176416	9176416	1	0.403225806451613
chr9:70498838-70498842	chr9	70498838	70498842	3	1.20967741935484
chr7:37792137-37792137	chr7	37792137	37792137	1	0.403225806451613
chr8:42489997-42489997	chr8	42489997	42489997	1	0.403225806451613
chr9:40654335-40654335	chr9	40654335	40654335	1	0.403225806451613
chrY:6658079-6658079	chrY	6658079	6658079	1	0.403225806451613
chrY:1705672-1705672	chrY	1705672	1705672	1	0.403225806451613
chr4:128552630-128552630	chr4	128552630	128552630	1	0.403225806451613
chr13:65615861-65615861	chr13	65615861	65615861	1	0.403225806451613
chr9:136582316-136582316	chr9	136582316	136582316	1	0.403225806451613
chr19:32365133-32365133	chr19	32365133	32365133	1	0.403225806451613
chr5:35716233-35716233	chr5	35716233	35716233	2	0.806451612903226
chr7:53771255-53771255	chr7	53771255	53771255	1	0.403225806451613
chr19:25924667-25924667	chr19	25924667	25924667	1	0.403225806451613
chr13:77656139-77656139	chr13	77656139	77656139	1	0.403225806451613
chr4:176480261-176480261	chr4	176480261	176480261	1	0.403225806451613
chr12:64448031-64448066	chr12	64448031	64448066	2	0.806451612903226
chr14:99420966-99420966	chr14	99420966	99420966	1	0.403225806451613
chr9:97632427-97632427	chr9	97632427	97632427	1	0.403225806451613
chr15:38240353-38240387	chr15	38240353	38240387	2	0.806451612903226
chr3:28245564-28245564	chr3	28245564	28245564	1	0.403225806451613
chr14:66082904-66082904	chr14	66082904	66082904	1	0.403225806451613
chr8:56633285-56633285	chr8	56633285	56633285	1	0.403225806451613
chr6:41561771-41561771	chr6	41561771	41561771	1	0.403225806451613
chr19:1363665-1363665	chr19	1363665	1363665	1	0.403225806451613
chr5:158236870-158236870	chr5	158236870	158236870	1	0.403225806451613
chrY:4952759-4952759	chrY	4952759	4952759	1	0.403225806451613
chr13:97482192-97482192	chr13	97482192	97482192	1	0.403225806451613
chr21:14826061-14826061	chr21	14826061	14826061	1	0.403225806451613
chr2:179174533-179174533	chr2	179174533	179174533	1	0.403225806451613
chr1:108199011-108199011	chr1	108199011	108199011	1	0.403225806451613
chr11:77015589-77015605	chr11	77015589	77015605	2	0.806451612903226
chr5:150625035-150625035	chr5	150625035	150625035	1	0.403225806451613
chr16:72277120-72277149	chr16	72277120	72277149	3	1.20967741935484
chr2:25136478-25136478	chr2	25136478	25136478	1	0.403225806451613
chrY:17687293-17687293	chrY	17687293	17687293	1	0.403225806451613
chrX:51333777-51333777	chrX	51333777	51333777	1	0.403225806451613
chr10:64283482-64283487	chr10	64283482	64283487	2	0.806451612903226
chr17:64647810-64647810	chr17	64647810	64647810	1	0.403225806451613
chr4:101527027-101527027	chr4	101527027	101527027	1	0.403225806451613
chr14:52760292-52760340	chr14	52760292	52760340	2	0.806451612903226
chrX:95952674-95952674	chrX	95952674	95952674	1	0.403225806451613
chr9:64315620-64315620	chr9	64315620	64315620	1	0.403225806451613
chr2:155042578-155042578	chr2	155042578	155042578	1	0.403225806451613
chr14:36865945-36865945	chr14	36865945	36865945	1	0.403225806451613
chr1:9728299-9728299	chr1	9728299	9728299	1	0.403225806451613
chr9:43284531-43284531	chr9	43284531	43284531	1	0.403225806451613
chr2:144781177-144781200	chr2	144781177	144781200	2	0.806451612903226
chr2:101848267-101848267	chr2	101848267	101848267	1	0.403225806451613
chr10:19644708-19644708	chr10	19644708	19644708	1	0.403225806451613
chr2:207140857-207140857	chr2	207140857	207140857	2	0.806451612903226
chr8:26823006-26823006	chr8	26823006	26823006	1	0.403225806451613
chr8:50548977-50548977	chr8	50548977	50548977	1	0.403225806451613
chr2:115657944-115657944	chr2	115657944	115657944	1	0.403225806451613
chr3:91496127-91496127	chr3	91496127	91496127	1	0.403225806451613
chr4:82406201-82406201	chr4	82406201	82406201	1	0.403225806451613
chr22:13251837-13251837	chr22	13251837	13251837	1	0.403225806451613
chr20:23492377-23492377	chr20	23492377	23492377	1	0.403225806451613
chr3:152676584-152676584	chr3	152676584	152676584	1	0.403225806451613
chrX:33444947-33444947	chrX	33444947	33444947	1	0.403225806451613
chr1:38520717-38520722	chr1	38520717	38520722	4	1.61290322580645
chr8:66492382-66492382	chr8	66492382	66492382	1	0.403225806451613
chr11:128513859-128513859	chr11	128513859	128513859	1	0.403225806451613
chr5:5947346-5947346	chr5	5947346	5947346	1	0.403225806451613
chr18:52927304-52927304	chr18	52927304	52927304	1	0.403225806451613
chr12:87021641-87021641	chr12	87021641	87021641	2	0.806451612903226
chr4:162180010-162180010	chr4	162180010	162180010	1	0.403225806451613
chr2:11201053-11201053	chr2	11201053	11201053	1	0.403225806451613
chr12:44586943-44586944	chr12	44586943	44586944	2	0.806451612903226
chr12:101653073-101653073	chr12	101653073	101653073	1	0.403225806451613
chr15:83027283-83027284	chr15	83027283	83027284	2	0.806451612903226
chr5:52423744-52423744	chr5	52423744	52423744	1	0.403225806451613
chr11:126828466-126828466	chr11	126828466	126828466	1	0.403225806451613
chr6:149412899-149412899	chr6	149412899	149412899	1	0.403225806451613
chr2:130806564-130806569	chr2	130806564	130806569	2	0.806451612903226
chr8:33181873-33181913	chr8	33181873	33181913	2	0.806451612903226
chr18:48796606-48796606	chr18	48796606	48796606	1	0.403225806451613
chr10:43423986-43423986	chr10	43423986	43423986	1	0.403225806451613
chrY:687737-687737	chrY	687737	687737	1	0.403225806451613
chr21:16330741-16330742	chr21	16330741	16330742	2	0.806451612903226
chr16:21628268-21628268	chr16	21628268	21628268	1	0.403225806451613
chr3:35065615-35065615	chr3	35065615	35065615	1	0.403225806451613
chr21:17454810-17454810	chr21	17454810	17454810	1	0.403225806451613
chr5:29694623-29694623	chr5	29694623	29694623	1	0.403225806451613
chr3:179320458-179320458	chr3	179320458	179320458	1	0.403225806451613
chr5:100476726-100476726	chr5	100476726	100476726	1	0.403225806451613
chr4:131773640-131773640	chr4	131773640	131773640	1	0.403225806451613
chr8:11175174-11175174	chr8	11175174	11175174	1	0.403225806451613
chrX:112638720-112638720	chrX	112638720	112638720	1	0.403225806451613
chr4:155115601-155115601	chr4	155115601	155115601	1	0.403225806451613
chr2:145588840-145588840	chr2	145588840	145588840	1	0.403225806451613
chr12:130091234-130091234	chr12	130091234	130091234	1	0.403225806451613
chr2:140967120-140967120	chr2	140967120	140967120	1	0.403225806451613
chrX:118990143-118990143	chrX	118990143	118990143	1	0.403225806451613
chr10:112454476-112454476	chr10	112454476	112454476	1	0.403225806451613
chr9:40986791-40986791	chr9	40986791	40986791	1	0.403225806451613
chr1:230018274-230018274	chr1	230018274	230018274	1	0.403225806451613
chrX:84486082-84486101	chrX	84486082	84486101	2	0.806451612903226
chr1:67274478-67274478	chr1	67274478	67274478	1	0.403225806451613
chr8:64761820-64761820	chr8	64761820	64761820	1	0.403225806451613
chr3:48030950-48030950	chr3	48030950	48030950	1	0.403225806451613
chr2:32916350-32916477	chr2	32916350	32916477	4	1.61290322580645
chrX:58279818-58279861	chrX	58279818	58279861	2	0.806451612903226
chr2:210544080-210544112	chr2	210544080	210544112	7	2.82258064516129
chr2:34376480-34376480	chr2	34376480	34376480	1	0.403225806451613
chr7:129592677-129592703	chr7	129592677	129592703	2	0.806451612903226
chr15:22264839-22264839	chr15	22264839	22264839	2	0.806451612903226
chr13:79921499-79921499	chr13	79921499	79921499	1	0.403225806451613
chr20:30372709-30372709	chr20	30372709	30372709	1	0.403225806451613
chr8:80869219-80869219	chr8	80869219	80869219	1	0.403225806451613
chr4:122549233-122549233	chr4	122549233	122549233	1	0.403225806451613
chr11:100700295-100700295	chr11	100700295	100700295	1	0.403225806451613
chr5:15042561-15042561	chr5	15042561	15042561	1	0.403225806451613
chr21:8349823-8349823	chr21	8349823	8349823	1	0.403225806451613
chr2:234463759-234463759	chr2	234463759	234463759	1	0.403225806451613
chr13:82821255-82821255	chr13	82821255	82821255	1	0.403225806451613
chr5:48752055-48752055	chr5	48752055	48752055	1	0.403225806451613
chr16:69358432-69358432	chr16	69358432	69358432	1	0.403225806451613
chr16:66330543-66330543	chr16	66330543	66330543	2	0.806451612903226
chr8:1107219-1107219	chr8	1107219	1107219	1	0.403225806451613
chr12:709202-709202	chr12	709202	709202	1	0.403225806451613
chr2:54768097-54768097	chr2	54768097	54768097	1	0.403225806451613
chr18:56125619-56125646	chr18	56125619	56125646	2	0.806451612903226
chr4:22107928-22107928	chr4	22107928	22107928	1	0.403225806451613
chr19:26135564-26135564	chr19	26135564	26135564	1	0.403225806451613
chr3:146424487-146424487	chr3	146424487	146424487	1	0.403225806451613
chr15:52045162-52045162	chr15	52045162	52045162	1	0.403225806451613
chr10:54835331-54835331	chr10	54835331	54835331	1	0.403225806451613
chr2:102364681-102364681	chr2	102364681	102364681	1	0.403225806451613
chr9:69894713-69894713	chr9	69894713	69894713	1	0.403225806451613
