id	chr	start	end	tag	tag%
chr14:73916735-73916735	chr14	73916735	73916735	2	0.433839479392625
chr1:144312147-144312147	chr1	144312147	144312147	2	0.433839479392625
chr4:170311787-170311787	chr4	170311787	170311787	2	0.433839479392625
chr3:123660659-123660659	chr3	123660659	123660659	2	0.433839479392625
chr2:86852977-86852977	chr2	86852977	86852977	2	0.433839479392625
chr10:41902350-41902350	chr10	41902350	41902350	3	0.650759219088937
chr14:24432918-24432918	chr14	24432918	24432918	2	0.433839479392625
chr15:66694329-66694329	chr15	66694329	66694329	4	0.867678958785249
chr4:65665049-65665076	chr4	65665049	65665076	2	0.433839479392625
chr14:16196908-16196908	chr14	16196908	16196908	2	0.433839479392625
chr17:72329619-72329619	chr17	72329619	72329619	2	0.433839479392625
chr20:25739053-25739053	chr20	25739053	25739053	2	0.433839479392625
chr15:76706984-76706984	chr15	76706984	76706984	2	0.433839479392625
chr6:155163833-155163833	chr6	155163833	155163833	2	0.433839479392625
chr11:13429057-13429057	chr11	13429057	13429057	2	0.433839479392625
chr7:151198124-151198124	chr7	151198124	151198124	2	0.433839479392625
chr22:47330567-47330567	chr22	47330567	47330567	2	0.433839479392625
chr2:230255388-230255388	chr2	230255388	230255388	2	0.433839479392625
chr3:49346126-49346126	chr3	49346126	49346126	2	0.433839479392625
chr3:167690688-167690688	chr3	167690688	167690688	2	0.433839479392625
chr3:62331453-62331453	chr3	62331453	62331453	2	0.433839479392625
chr2:199283589-199283589	chr2	199283589	199283589	2	0.433839479392625
chr5:103494942-103494986	chr5	103494942	103494986	2	0.433839479392625
chr14:24251007-24251036	chr14	24251007	24251036	3	0.650759219088937
chr14:101026059-101026060	chr14	101026059	101026060	3	0.650759219088937
chr6:77473676-77473676	chr6	77473676	77473676	2	0.433839479392625
chr2:37593222-37593222	chr2	37593222	37593222	2	0.433839479392625
chr12:78002640-78002640	chr12	78002640	78002640	4	0.867678958785249
chr8:103369332-103369332	chr8	103369332	103369332	2	0.433839479392625
chr4:49711627-49711871	chr4	49711627	49711871	2	0.433839479392625
chr6:100854222-100854223	chr6	100854222	100854223	2	0.433839479392625
chr22:47328728-47328728	chr22	47328728	47328728	2	0.433839479392625
chr15:77023579-77023623	chr15	77023579	77023623	2	0.433839479392625
chr8:34602497-34602497	chr8	34602497	34602497	2	0.433839479392625
chr15:48146906-48146906	chr15	48146906	48146906	2	0.433839479392625
