id	chr	start	end	tag	tag%
chr8:62030625-62030625	chr8	62030625	62030625	1	0.22883295194508
chr4:125060267-125060267	chr4	125060267	125060267	1	0.22883295194508
chr9:5027033-5027033	chr9	5027033	5027033	2	0.45766590389016
chr10:12008283-12008283	chr10	12008283	12008283	1	0.22883295194508
chrX:92204655-92204655	chrX	92204655	92204655	1	0.22883295194508
chr15:59100721-59100721	chr15	59100721	59100721	1	0.22883295194508
chrY:10994113-10994113	chrY	10994113	10994113	8	1.83066361556064
chr4:35958691-35958691	chr4	35958691	35958691	1	0.22883295194508
chr18:50510751-50510751	chr18	50510751	50510751	1	0.22883295194508
chr19:56076666-56076695	chr19	56076666	56076695	2	0.45766590389016
chr1:120157078-120157078	chr1	120157078	120157078	1	0.22883295194508
chr9:109101570-109101609	chr9	109101570	109101609	3	0.68649885583524
chr19:35384333-35384333	chr19	35384333	35384333	1	0.22883295194508
chr20:36644710-36644710	chr20	36644710	36644710	1	0.22883295194508
chr2:32916411-32916627	chr2	32916411	32916627	8	1.83066361556064
chr5:43285276-43285330	chr5	43285276	43285330	2	0.45766590389016
chrX:76431654-76431654	chrX	76431654	76431654	1	0.22883295194508
chrY:438987-438987	chrY	438987	438987	1	0.22883295194508
chr11:95680039-95680039	chr11	95680039	95680039	1	0.22883295194508
chrY:11328555-11328555	chrY	11328555	11328555	19	4.34782608695652
chr5:114792444-114792444	chr5	114792444	114792444	1	0.22883295194508
chr5:47940479-47940479	chr5	47940479	47940479	1	0.22883295194508
chr5:20469907-20469907	chr5	20469907	20469907	2	0.45766590389016
chr8:30451030-30451030	chr8	30451030	30451030	1	0.22883295194508
chr17:40136805-40136805	chr17	40136805	40136805	1	0.22883295194508
chr17:52537201-52537201	chr17	52537201	52537201	1	0.22883295194508
chr2:161236856-161236856	chr2	161236856	161236856	1	0.22883295194508
chr11:118394005-118394005	chr11	118394005	118394005	1	0.22883295194508
chr13:23568785-23568791	chr13	23568785	23568791	2	0.45766590389016
chrY:6769570-6769570	chrY	6769570	6769570	1	0.22883295194508
chr2:190062718-190062718	chr2	190062718	190062718	1	0.22883295194508
chrY:56832665-56832665	chrY	56832665	56832665	15	3.4324942791762
chrY:6329040-6329040	chrY	6329040	6329040	1	0.22883295194508
chr4:175756160-175756160	chr4	175756160	175756160	1	0.22883295194508
chr11:133576059-133576059	chr11	133576059	133576059	1	0.22883295194508
chr21:24684559-24684559	chr21	24684559	24684559	1	0.22883295194508
chr4:141990830-141990830	chr4	141990830	141990830	1	0.22883295194508
chr1:230872087-230872087	chr1	230872087	230872087	1	0.22883295194508
chr4:18778865-18778865	chr4	18778865	18778865	1	0.22883295194508
chr15:65940385-65940385	chr15	65940385	65940385	1	0.22883295194508
chr14:63748778-63748778	chr14	63748778	63748778	1	0.22883295194508
chrX:26686378-26686378	chrX	26686378	26686378	1	0.22883295194508
chrX:84229067-84229077	chrX	84229067	84229077	2	0.45766590389016
chr4:186372341-186372341	chr4	186372341	186372341	1	0.22883295194508
chrX:125471074-125471074	chrX	125471074	125471074	1	0.22883295194508
chr6:161028858-161028858	chr6	161028858	161028858	1	0.22883295194508
chr3:93022495-93022495	chr3	93022495	93022495	1	0.22883295194508
chr2:191789272-191789272	chr2	191789272	191789272	1	0.22883295194508
chr16:81086165-81086165	chr16	81086165	81086165	1	0.22883295194508
chr2:205549458-205549458	chr2	205549458	205549458	1	0.22883295194508
chr2:89836526-89836526	chr2	89836526	89836526	1	0.22883295194508
chr2:83209012-83209012	chr2	83209012	83209012	1	0.22883295194508
chr6:23525851-23525851	chr6	23525851	23525851	1	0.22883295194508
chr7:68387220-68387220	chr7	68387220	68387220	1	0.22883295194508
chrX:36374249-36374249	chrX	36374249	36374249	1	0.22883295194508
chrY:10672564-10672565	chrY	10672564	10672565	4	0.91533180778032
chr7:33858805-33858805	chr7	33858805	33858805	1	0.22883295194508
chrY:56835769-56835831	chrY	56835769	56835831	71	16.2471395881007
chrY:11311270-11311663	chrY	11311270	11311663	100	22.883295194508
chr13:35024250-35024250	chr13	35024250	35024250	1	0.22883295194508
chr2:218404226-218404255	chr2	218404226	218404255	6	1.37299771167048
chr3:44099366-44099409	chr3	44099366	44099409	2	0.45766590389016
chr15:17821805-17821805	chr15	17821805	17821805	1	0.22883295194508
chr17:49893396-49893430	chr17	49893396	49893430	4	0.91533180778032
chr13:99416944-99416944	chr13	99416944	99416944	1	0.22883295194508
chr21:39213625-39213625	chr21	39213625	39213625	1	0.22883295194508
chr9:42548186-42548188	chr9	42548186	42548188	2	0.45766590389016
chr3:77854748-77854748	chr3	77854748	77854748	1	0.22883295194508
chr2:32505109-32505109	chr2	32505109	32505109	1	0.22883295194508
chr3:92326510-92326510	chr3	92326510	92326510	1	0.22883295194508
chr9:39899244-39899244	chr9	39899244	39899244	1	0.22883295194508
chrY:10776125-10776125	chrY	10776125	10776125	2	0.45766590389016
chr1:143206140-143206140	chr1	143206140	143206140	1	0.22883295194508
chr16:50290674-50290674	chr16	50290674	50290674	1	0.22883295194508
chr12:6580086-6580086	chr12	6580086	6580086	1	0.22883295194508
chr1:125182415-125182415	chr1	125182415	125182415	1	0.22883295194508
chr7:51319747-51319747	chr7	51319747	51319747	1	0.22883295194508
chr4:141580366-141580366	chr4	141580366	141580366	1	0.22883295194508
chr4:159220682-159220726	chr4	159220682	159220726	4	0.91533180778032
chr9:129454371-129454371	chr9	129454371	129454371	1	0.22883295194508
chr16:87295830-87295830	chr16	87295830	87295830	1	0.22883295194508
chrY:11330325-11330332	chrY	11330325	11330332	22	5.03432494279176
chr1:176467714-176467738	chr1	176467714	176467738	2	0.45766590389016
chrX:147318477-147318477	chrX	147318477	147318477	1	0.22883295194508
chr12:119445514-119445514	chr12	119445514	119445514	1	0.22883295194508
chrY:11296256-11296268	chrY	11296256	11296268	5	1.1441647597254
chr3:177355733-177355733	chr3	177355733	177355733	1	0.22883295194508
chr2:230712083-230712083	chr2	230712083	230712083	1	0.22883295194508
chr12:98922110-98922110	chr12	98922110	98922110	1	0.22883295194508
chrX:13691059-13691059	chrX	13691059	13691059	1	0.22883295194508
chr1:149946733-149946733	chr1	149946733	149946733	1	0.22883295194508
chr6:158048170-158048170	chr6	158048170	158048170	1	0.22883295194508
chr15:22391963-22391963	chr15	22391963	22391963	1	0.22883295194508
chr2:235713539-235713539	chr2	235713539	235713539	1	0.22883295194508
chrY:10684905-10684939	chrY	10684905	10684939	18	4.11899313501144
chr6:50122506-50122506	chr6	50122506	50122506	1	0.22883295194508
chrX:25354692-25354692	chrX	25354692	25354692	1	0.22883295194508
chr14:81965163-81965163	chr14	81965163	81965163	1	0.22883295194508
